"InvEventFK","newtaxa","InvCount.sum"
"CBay13_1593","Stictochironomus",1
"CBay13_1593","Tanytarsus",1
"CBay13_1593","Valvata tricarinata",3
"CBay13_1594","Bythotrephes longimanus",2
"CBay13_1594","Demicryptochironomus",1
"CBay13_1594","Diporeia",98
"CBay13_1594","Harnischia",2
"CBay13_1594","Heterotrissocladius marcidus group",2
"CBay13_1594","Hygrobates",3
"CBay13_1594","Lebertia",1
"CBay13_1594","Limnodrilus hoffmeisteri",1
"CBay13_1594","Monodiamesa depectinata",1
"CBay13_1594","Nematoda",31
"CBay13_1594","Paracladopelma",1
"CBay13_1594","Parakiefferiella",1
"CBay13_1594","Pisidium walkeri",41
"CBay13_1594","Procladius",1
"CBay13_1594","Protanypus",3
"CBay13_1594","Spirosperma ferox",2
"CBay13_1594","Stictochironomus",1
"CBay13_1594","Tubificinae w/O setal hair chaeta",1
"CBay13_1594","Valvata tricarinata",5
"CBay13_1595","Amnicola limosa",15
"CBay13_1595","Bythotrephes longimanus",4
"CBay13_1595","Enchytraeidae",3
"CBay13_1595","Hyalella",6
"CBay13_1595","Lebertia",1
"CBay13_1595","Limnodrilus hoffmeisteri",3
"CBay13_1595","Pisidium nitidum f. pauperculum",9
"CBay13_1595","Polypedilum scalaenum group",1
"CBay13_1595","Polypedilum tuberculum",1
"CBay13_1595","Robackia demeijerei",9
"CBay13_1595","Sphaerium striatinum",1
"CBay13_1595","Spirosperma ferox",1
"CBay13_1595","Stylodrilus heringianus",1
"CBay13_1598","Amnicola limosa",3
"CBay13_1598","Arcteonais lomondi",2
"CBay13_1598","Aulodrilus americanus",8
"CBay13_1598","Bythotrephes longimanus",1
"CBay13_1598","Caenis hilaris",1
"CBay13_1598","Cladotanytarsus mancus group",15
"CBay13_1598","Dicrotendipes",7
"CBay13_1598","Heterotrissocladius marcidus group",7
"CBay13_1598","Hexagenia limbata",13
"CBay13_1598","Hyalella",8
"CBay13_1598","Lymnaea",17
"CBay13_1598","Microtendipes pedellus group",13
"CBay13_1598","Monodiamesa depectinata",1
"CBay13_1598","Nematoda",6
"CBay13_1598","Oecetis nocturna",3
"CBay13_1598","Pagastiella",14
"CBay13_1598","Paracladopelma",1
"CBay13_1598","Parakiefferiella",2
"CBay13_1598","Physa",2
"CBay13_1598","Pisidium casertanum",104
"CBay13_1598","Pisidium nitidum",2
"CBay13_1598","Probezzia",9
"CBay13_1598","Procladius",8
"CBay13_1598","Pseudochironomus",20
"CBay13_1598","Sialis",1
"CBay13_1598","Stempellinella",9
"CBay13_1598","Stylodrilus heringianus",1
"CBay13_1598","Tanytarsus",40
"CBay13_1598","Tribelos jucundum",1
"CBay13_1598","Valvata lewisi",1
"CBay13_1599","Amnicola limosa",1
"CBay13_1599","Bythotrephes longimanus",3
"CBay13_1599","Chironomus",3
"CBay13_1599","Cladotanytarsus mancus group",1
"CBay13_1599","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_1599","Diporeia",2
"CBay13_1599","Helisoma anceps",1
"CBay13_1599","Heterotrissocladius marcidus group",6
"CBay13_1599","Limnesia",2
"CBay13_1599","Limnodrilus hoffmeisteri",8
"CBay13_1599","Manayunkia speciosa",4
"CBay13_1599","Microtendipes pedellus group",1
"CBay13_1599","Nematoda",2
"CBay13_1599","Oecetis nocturna",2
"CBay13_1599","Parachironomus tenuicaudatus complex",2
"CBay13_1599","Pisidium nitidum",20
"CBay13_1599","Potthastia longimana",1
"CBay13_1599","Probezzia",1
"CBay13_1599","Procladius",2
"CBay13_1599","Psectrocladius vernalis",1
"CBay13_1599","Pseudochironomus",2
"CBay13_1599","Stictochironomus",12
"CBay13_1599","Tanytarsus",5
"CBay13_1599","Valvata tricarinata",22
"CBay13_1600","Ablabesmyia annulata",1
"CBay13_1600","Amnicola limosa",19
"CBay13_1600","Aulodrilus americanus",5
"CBay13_1600","Bythotrephes longimanus",11
"CBay13_1600","Caecidotea racovitzai",29
"CBay13_1600","Caenis hilaris",6
"CBay13_1600","Cincinnatia cincinnatiensis",2
"CBay13_1600","Cladotanytarsus mancus group",5
"CBay13_1600","Crassiclitellata",2
"CBay13_1600","Enchytraeidae",1
"CBay13_1600","Gammarus fasciatus",11
"CBay13_1600","Gyraulus parvus",6
"CBay13_1600","Hexagenia limbata",17
"CBay13_1600","Hyalella",5
"CBay13_1600","Limnesia",1
"CBay13_1600","Lirceus",1
"CBay13_1600","Manayunkia speciosa",83
"CBay13_1600","Molanna flavicornis",4
"CBay13_1600","Monodiamesa depectinata",1
"CBay13_1600","Musculium transversum",12
"CBay13_1600","Nematoda",21
"CBay13_1600","Parakiefferiella",1
"CBay13_1600","Phylocentropus placidus",3
"CBay13_1600","Physa",7
"CBay13_1600","Pisidium casertanum",169
"CBay13_1600","Pisidium ferrugineum",1
"CBay13_1600","Pisidium lilljeborgi",2
"CBay13_1600","Pisidium nitidum f. pauperculum",3
"CBay13_1600","Polypedilum halterale group",16
"CBay13_1600","Potthastia longimana",8
"CBay13_1600","Probezzia",7
"CBay13_1600","Procladius",11
"CBay13_1600","Sphaerium striatinum",1
"CBay13_1600","Spirosperma ferox",248
"CBay13_1600","Stylaria lacustris",1
"CBay13_1600","Stylodrilus heringianus",6
"CBay13_1600","Tanytarsus",52
"CBay13_1600","Valvata lewisi",4
"CBay13_1600","Valvata tricarinata",1
"CBay13_1603","Amnicola limosa",1
"CBay13_1603","Bythotrephes longimanus",2
"CBay13_1603","Chironomus",1
"CBay13_1603","Diporeia",131
"CBay13_1603","Heterotrissocladius subpilosus group",2
"CBay13_1603","Hygrobates",3
"CBay13_1603","Limnodrilus hoffmeisteri",28
"CBay13_1603","Monodiamesa tuberculata",1
"CBay13_1603","Nematoda",15
"CBay13_1603","Pisidium lilljeborgi",58
"CBay13_1603","Procladius",1
"CBay13_1603","Protanypus",5
"CBay13_1603","Sphaerium nitidum",1
"CBay13_1603","Spirosperma ferox",1
"CBay13_1603","Stictochironomus",1
"CBay13_1604","Bythotrephes longimanus",4
"CBay13_1604","Diporeia",139
"CBay13_1604","Gammarus fasciatus",1
"CBay13_1604","Limnodrilus hoffmeisteri",19
"CBay13_1604","Monodiamesa tuberculata",2
"CBay13_1604","Nematoda",4
"CBay13_1604","Pisidium lilljeborgi",103
"CBay13_1604","Protanypus",1
"CBay13_1604","Spirosperma ferox",15
"CBay13_1604","Valvata lewisi",2
"CBay13_1605","Amnicola limosa",3
"CBay13_1605","Arcteonais lomondi",2
"CBay13_1605","Bythotrephes longimanus",10
"CBay13_1605","Caecidotea racovitzai",76
"CBay13_1605","Chironomus",1
"CBay13_1605","Cladotanytarsus mancus group",2
"CBay13_1605","Cryptotendipes",1
"CBay13_1605","Epoicocladius flavens",1
"CBay13_1605","Gammarus fasciatus",27
"CBay13_1605","Gyraulus parvus",13
"CBay13_1605","Harnischia",1
"CBay13_1605","Heterotrissocladius marcidus group",1
"CBay13_1605","Hexagenia limbata",3
"CBay13_1605","Hyalella",36
"CBay13_1605","Lebertia",3
"CBay13_1605","Limnodrilus hoffmeisteri",30
"CBay13_1605","Lirceus",51
"CBay13_1605","Manayunkia speciosa",23
"CBay13_1605","Pagastiella",9
"CBay13_1605","Paratendipes",6
"CBay13_1605","Physa",3
"CBay13_1605","Pisidium punctatum",38
"CBay13_1605","Polypedilum halterale group",36
"CBay13_1605","Procladius",14
"CBay13_1605","Sialis",4
"CBay13_1605","Spirosperma ferox",7
"CBay13_1605","Stylaria lacustris",3
"CBay13_1605","Tanytarsus",4
"CBay13_1605","Tribelos jucundum",1
"CBay13_1605","Tubificinae With setal hair chaeta",4
"CBay13_1605","Valvata tricarinata",1
"CBay13_1607","Aulodrilus americanus",2
"CBay13_1607","Bythotrephes longimanus",1
"CBay13_1607","Chironomus",24
"CBay13_1607","Cryptotendipes",1
"CBay13_1607","Diporeia",115
"CBay13_1607","Heterotrissocladius marcidus group",1
"CBay13_1607","Hygrobates",1
"CBay13_1607","Limnodrilus hoffmeisteri",6
"CBay13_1607","Monodiamesa tuberculata",2
"CBay13_1607","Nematoda",29
"CBay13_1607","Parachironomus tenuicaudatus complex",1
"CBay13_1607","Paracladopelma",2
"CBay13_1607","Pisidium nitidum f. contortum",81
"CBay13_1607","Polypedilum halterale group",1
"CBay13_1607","Procladius",1
"CBay13_1607","Protanypus",4
"CBay13_1607","Stempellina",1
"CBay13_1607","Stictochironomus",1
"CBay13_1607","Tanytarsus",1
"CBay13_1607","Valvata lewisi",3
"CBay13_1609","Amnicola limosa",6
"CBay13_1609","Arcteonais lomondi",1
"CBay13_1609","Bythotrephes longimanus",3
"CBay13_1609","Cladotanytarsus mancus group",66
"CBay13_1609","Cladotanytarsus vanderwulpi group Sp. 3",3
"CBay13_1609","Cryptochironomus",9
"CBay13_1609","Demicryptochironomus",1
"CBay13_1609","Ephemera simulans",1
"CBay13_1609","Gammarus fasciatus",1
"CBay13_1609","Limnesia",2
"CBay13_1609","Limnodrilus hoffmeisteri",120
"CBay13_1609","Lymnaea",12
"CBay13_1609","Microtendipes pedellus group",3
"CBay13_1609","Nematoda",10
"CBay13_1609","Nilothauma",1
"CBay13_1609","Palmacorixa gillettei",2
"CBay13_1609","Paratendipes",1
"CBay13_1609","Pisidium nitidum f. pauperculum",15
"CBay13_1609","Platyhelminthes",1
"CBay13_1609","Polypedilum halterale group",1
"CBay13_1609","Procladius",3
"CBay13_1609","Robackia demeijerei",1
"CBay13_1609","Sialis",2
"CBay13_1609","Spirosperma ferox",9
"CBay13_1609","Stempellina",1
"CBay13_1609","Stictochironomus",1
"CBay13_1609","Stylodrilus heringianus",3
"CBay13_1609","Valvata tricarinata",15
"CBay13_1613","Amnicola limosa",7
"CBay13_1613","Arcteonais lomondi",1
"CBay13_1613","Caecidotea racovitzai",956
"CBay13_1613","Cincinnatia cincinnatiensis",2
"CBay13_1613","Dicrotendipes",1
"CBay13_1613","Gammarus fasciatus",12
"CBay13_1613","Gyraulus parvus",28
"CBay13_1613","Limnesia",2
"CBay13_1613","Limnodrilus hoffmeisteri",119
"CBay13_1613","Lirceus",6
"CBay13_1613","Manayunkia speciosa",1
"CBay13_1613","Nematoda",1
"CBay13_1613","Physa",2
"CBay13_1613","Pisidium amnicum",79
"CBay13_1613","Pisidium henslowanum",3
"CBay13_1613","Pisidium lilljeborgi f. cristatum",2
"CBay13_1613","Pisidium nitidum f. contortum",13
"CBay13_1613","Pisidium variabile",7
"CBay13_1613","Pisidium ventricosum",6
"CBay13_1613","Platyhelminthes",11
"CBay13_1613","Procladius",4
"CBay13_1613","Promenetus exacuous",45
"CBay13_1613","Sparganophilidae",4
"CBay13_1613","Sphaerium striatinum",10
"CBay13_1613","Spirosperma ferox",6
"CBay13_1613","Stylodrilus heringianus",1
"CBay13_1613","Tanytarsus",1
"CBay13_1613","Tubificinae With setal hair chaeta",4
"CBay13_1613","Unionicola",1
"CBay13_1613","Valvata lewisi",4
"CBay13_1613","Valvata tricarinata",3
"CBay13_1614","Bythotrephes longimanus",5
"CBay13_1614","Caecidotea racovitzai",2
"CBay13_1614","Cladotanytarsus mancus group",1
"CBay13_1614","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_1614","Dicrotendipes",2
"CBay13_1614","Helisoma anceps",1
"CBay13_1614","Heterotrissocladius marcidus group",2
"CBay13_1614","Hyalella",2
"CBay13_1614","Hydra",1
"CBay13_1614","Hygrobates",2
"CBay13_1614","Lebertia",1
"CBay13_1614","Limnodrilus hoffmeisteri",34
"CBay13_1614","Microtendipes pedellus group",1
"CBay13_1614","Monodiamesa depectinata",6
"CBay13_1614","Mystacides sepulchralis",1
"CBay13_1614","Nanocladius balticus group",1
"CBay13_1614","Nematoda",9
"CBay13_1614","Oecetis nocturna",2
"CBay13_1614","Paracladopelma",3
"CBay13_1614","Pisidium dubium",20
"CBay13_1614","Pisidium fallax",3
"CBay13_1614","Polypedilum scalaenum group",1
"CBay13_1614","Probezzia",3
"CBay13_1614","Procladius",6
"CBay13_1614","Pseudochironomus",9
"CBay13_1614","Spirosperma ferox",9
"CBay13_1614","Stempellinella",3
"CBay13_1614","Tanytarsus",8
"CBay13_1614","Uncinais uncinata",2
"CBay13_1614","Valvata tricarinata",19
"CBay13_1614","Zavreliella marmorata",1
"CBay13_1615","Aulodrilus americanus",1
"CBay13_1615","Bythotrephes longimanus",1
"CBay13_1615","Diporeia",14
"CBay13_1615","Enchytraeidae",29
"CBay13_1615","Heterotrissocladius marcidus group",1
"CBay13_1615","Hydra",1
"CBay13_1615","Nematoda",37
"CBay13_1615","Paracladopelma",2
"CBay13_1615","Pisidium casertanum",87
"CBay13_1615","Platyhelminthes",3
"CBay13_1615","Protanypus",2
"CBay13_1615","Spirosperma ferox",1
"CBay13_1615","Stylaria lacustris",1
"CBay13_1615","Stylodrilus heringianus",15
"CBay13_1615","Valvata lewisi",1
"CBay13_1617","Amnicola limosa",2
"CBay13_1617","Aulodrilus americanus",13
"CBay13_1617","Caecidotea racovitzai",1
"CBay13_1617","Caenis hilaris",3
"CBay13_1617","Chironomus",1
"CBay13_1617","Cladotanytarsus mancus group",4
"CBay13_1617","Cladotanytarsus Species Group B",2
"CBay13_1617","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_1617","Cryptochironomus",20
"CBay13_1617","Gammarus fasciatus",19
"CBay13_1617","Gyraulus parvus",4
"CBay13_1617","Harnischia",1
"CBay13_1617","Heterotrissocladius marcidus group",3
"CBay13_1617","Hexagenia limbata",8
"CBay13_1617","Hygrobates",5
"CBay13_1617","Lebertia",2
"CBay13_1617","Limnesia",1
"CBay13_1617","Manayunkia speciosa",7
"CBay13_1617","Mideopsis",2
"CBay13_1617","Monodiamesa depectinata",1
"CBay13_1617","Mystacides sepulchralis",2
"CBay13_1617","Nematoda",18
"CBay13_1617","Palmacorixa gillettei",1
"CBay13_1617","Parakiefferiella",3
"CBay13_1617","Physa",39
"CBay13_1617","Piona",2
"CBay13_1617","Pisidium fallax",21
"CBay13_1617","Probezzia",3
"CBay13_1617","Procladius",7
"CBay13_1617","Psectrocladius vernalis",1
"CBay13_1617","Sparbarus lacustris",5
"CBay13_1617","Sparganophilidae",3
"CBay13_1617","Spirosperma ferox",82
"CBay13_1617","Stempellina",3
"CBay13_1617","Stylodrilus heringianus",1
"CBay13_1617","Tanytarsus",145
"CBay13_1618","Ablabesmyia annulata",7
"CBay13_1618","Amnicola limosa",15
"CBay13_1618","Arcteonais lomondi",5
"CBay13_1618","Arrenurus",1
"CBay13_1618","Bythotrephes longimanus",11
"CBay13_1618","Caenis hilaris",4
"CBay13_1618","Cladotanytarsus mancus group",74
"CBay13_1618","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_1618","Collembola",1
"CBay13_1618","Epoicocladius flavens",1
"CBay13_1618","Heterotrissocladius marcidus group",13
"CBay13_1618","Hexagenia limbata",22
"CBay13_1618","Lebertia",2
"CBay13_1618","Limnodrilus hoffmeisteri",6
"CBay13_1618","Manayunkia speciosa",48
"CBay13_1618","Monodiamesa depectinata",1
"CBay13_1618","Nematoda",9
"CBay13_1618","Oecetis nocturna",1
"CBay13_1618","Pagastiella",20
"CBay13_1618","Parakiefferiella",1
"CBay13_1618","Pisidium casertanum",60
"CBay13_1618","Pisidium conventus",4
"CBay13_1618","Pisidium nitidum",1
"CBay13_1618","Platyhelminthes",5
"CBay13_1618","Probezzia",6
"CBay13_1618","Procladius",14
"CBay13_1618","Sialis",2
"CBay13_1618","Sphaerium striatinum",2
"CBay13_1618","Spirosperma ferox",65
"CBay13_1618","Stictochironomus",1
"CBay13_1618","Stylodrilus heringianus",5
"CBay13_1618","Thienemannimyia",1
"CBay13_1619","Bythotrephes longimanus",13
"CBay13_1619","Diporeia",182
"CBay13_1619","Heterotrissocladius subpilosus group",2
"CBay13_1619","Limnodrilus hoffmeisteri",18
"CBay13_1619","Monodiamesa tuberculata",1
"CBay13_1619","Nematoda",8
"CBay13_1619","Pisidium fallax",87
"CBay13_1619","Procladius",1
"CBay13_1619","Protanypus",5
"CBay13_1619","Spirosperma ferox",13
"CBay13_1622","Ablabesmyia annulata",1
"CBay13_1622","Amnicola limosa",5
"CBay13_1622","Arcteonais lomondi",18
"CBay13_1622","Aulodrilus americanus",6
"CBay13_1622","Bythotrephes longimanus",3
"CBay13_1622","Cincinnatia cincinnatiensis",5
"CBay13_1622","Cladotanytarsus mancus group",4
"CBay13_1622","Cryptochironomus",17
"CBay13_1622","Diporeia",1
"CBay13_1622","Gammarus fasciatus",4
"CBay13_1622","Gyraulus parvus",14
"CBay13_1622","Helisoma anceps",1
"CBay13_1622","Heterotrissocladius marcidus group",27
"CBay13_1622","Hexagenia limbata",14
"CBay13_1622","Hyalella",1
"CBay13_1622","Microtendipes pedellus group",1
"CBay13_1622","Nematoda",2
"CBay13_1622","Palmacorixa gillettei",2
"CBay13_1622","Phylocentropus placidus",1
"CBay13_1622","Pisidium fallax",45
"CBay13_1622","Platyhelminthes",1
"CBay13_1622","Probezzia",4
"CBay13_1622","Procladius",12
"CBay13_1622","Sialis",1
"CBay13_1622","Sphaerium nitidum",1
"CBay13_1622","Spirosperma ferox",63
"CBay13_1622","Stempellinella",5
"CBay13_1622","Stictochironomus",1
"CBay13_1622","Tanytarsus",49
"CBay13_1622","Valvata lewisi",2
"CBay13_1622","Valvata tricarinata",2
"CBay13_1625","Bythotrephes longimanus",3
"CBay13_1625","Cladotanytarsus mancus group",2
"CBay13_1625","Cryptochironomus",1
"CBay13_1625","Heterotrissocladius marcidus group",10
"CBay13_1625","Hyalella",1
"CBay13_1625","Hygrobates",2
"CBay13_1625","Lebertia",6
"CBay13_1625","Limnodrilus hoffmeisteri",80
"CBay13_1625","Monodiamesa depectinata",1
"CBay13_1625","Nanocladius balticus group",2
"CBay13_1625","Nematoda",2
"CBay13_1625","Oecetis nocturna",1
"CBay13_1625","Palmacorixa gillettei",3
"CBay13_1625","Paracladopelma",1
"CBay13_1625","Physa",2
"CBay13_1625","Pisidium casertanum",10
"CBay13_1625","Procladius",4
"CBay13_1625","Robackia demeijerei",1
"CBay13_1625","Spirosperma ferox",6
"CBay13_1625","Stempellinella",38
"CBay13_1625","Stictochironomus",7
"CBay13_1625","Stylodrilus heringianus",2
"CBay13_1625","Tanytarsus",13
"CBay13_1626","Ablabesmyia annulata",1
"CBay13_1626","Caecidotea racovitzai",2
"CBay13_1626","Chironomus",111
"CBay13_1626","Cryptochironomus",1
"CBay13_1626","Enchytraeidae",11
"CBay13_1626","Lipinella",1
"CBay13_1626","Manayunkia speciosa",1
"CBay13_1626","Pagastiella",1
"CBay13_1626","Paracladopelma",1
"CBay13_1626","Polypedilum scalaenum group",1
"CBay13_1626","Probezzia",1
"CBay13_1626","Stictochironomus",2
"CBay13_1627","Palmacorixa gillettei",1
"CBay13_1627","Parachironomus tenuicaudatus complex",2
"CBay13_1627","Paracladopelma",3
"CBay13_1627","Robackia demeijerei",10
"CBay13_1628","Amnicola limosa",13
"CBay13_1628","Arcteonais lomondi",2
"CBay13_1628","Caenis hilaris",2
"CBay13_1628","Cladotanytarsus mancus group",2
"CBay13_1628","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_1628","Cryptochironomus",1
"CBay13_1628","Gammarus fasciatus",2
"CBay13_1628","Gyraulus parvus",1
"CBay13_1628","Hyalella",4
"CBay13_1628","Hygrobates",3
"CBay13_1628","Limnesia",1
"CBay13_1628","Limnodrilus hoffmeisteri",176
"CBay13_1628","Lymnaea",8
"CBay13_1628","Mystacides sepulchralis",2
"CBay13_1628","Nematoda",1
"CBay13_1628","Physa",4
"CBay13_1628","Pisidium casertanum",1
"CBay13_1628","Pisidium compressum",1
"CBay13_1628","Pisidium fallax",51
"CBay13_1628","Pisidium nitidum f. pauperculum",1
"CBay13_1628","Pisidium variabile",1
"CBay13_1628","Platyhelminthes",2
"CBay13_1628","Polypedilum scalaenum group",1
"CBay13_1628","Probezzia",2
"CBay13_1628","Procladius",3
"CBay13_1628","Pseudochironomus",4
"CBay13_1628","Spirosperma ferox",9
"CBay13_1628","Stempellinella",1
"CBay13_1628","Stictochironomus",4
"CBay13_1628","Stylodrilus heringianus",2
"CBay13_1628","Tanytarsus",31
"CBay13_1629","Ablabesmyia annulata",1
"CBay13_1629","Bythotrephes longimanus",2
"CBay13_1629","Caecidotea racovitzai",1
"CBay13_1629","Chironomus",5
"CBay13_1629","Cryptochironomus",3
"CBay13_1629","Ephemera simulans",1
"CBay13_1629","Gomphidae",1
"CBay13_1629","Helobdella stagnalis",1
"CBay13_1629","Heterotrissocladius marcidus group",1
"CBay13_1629","Hygrobates",4
"CBay13_1629","Limnesia",2
"CBay13_1629","Limnodrilus hoffmeisteri",43
"CBay13_1629","Monodiamesa bathyphila",1
"CBay13_1629","Monodiamesa tuberculata",4
"CBay13_1629","Nectopsyche exquisita",1
"CBay13_1629","Nematoda",9
"CBay13_1629","Oecetis nocturna",1
"CBay13_1629","Parachironomus tenuicaudatus complex",1
"CBay13_1629","Paralauterborniella nigrohalterale",1
"CBay13_1629","Paratendipes",1
"CBay13_1629","Pisidium fallax",35
"CBay13_1629","Polypedilum scalaenum group",1
"CBay13_1629","Probezzia",1
"CBay13_1629","Procladius",27
"CBay13_1629","Spirosperma ferox",39
"CBay13_1629","Stempellinella",1
"CBay13_1629","Tanytarsus",8
"CBay13_1631","Chironomus",1
"CBay13_1631","Cladotanytarsus mancus group",1
"CBay13_1631","Cryptochironomus",1
"CBay13_1631","Diporeia",1
"CBay13_1631","Heterotrissocladius marcidus group",1
"CBay13_1631","Lebertia",2
"CBay13_1631","Limnodrilus hoffmeisteri",5
"CBay13_1631","Monodiamesa depectinata",1
"CBay13_1631","Monodiamesa tuberculata",1
"CBay13_1631","Oecetis nocturna",1
"CBay13_1631","Pisidium fallax",3
"CBay13_1631","Potthastia longimana",1
"CBay13_1631","Probezzia",1
"CBay13_1631","Procladius",1
"CBay13_1631","Tanytarsus",1
"CBay13_1633","Ablabesmyia monilis",1
"CBay13_1633","Amnicola limosa",1
"CBay13_1633","Bythotrephes longimanus",1
"CBay13_1633","Caecidotea racovitzai",190
"CBay13_1633","Caenis hilaris",1
"CBay13_1633","Cambaridae",3
"CBay13_1633","Chironomus",2
"CBay13_1633","Epoicocladius flavens",1
"CBay13_1633","Gammarus fasciatus",22
"CBay13_1633","Gyraulus parvus",6
"CBay13_1633","Heterotrissocladius marcidus group",2
"CBay13_1633","Hexagenia limbata",1
"CBay13_1633","Hyalella",34
"CBay13_1633","Limnesia",1
"CBay13_1633","Limnodrilus hoffmeisteri",13
"CBay13_1633","Lirceus",16
"CBay13_1633","Manayunkia speciosa",34
"CBay13_1633","Nematoda",4
"CBay13_1633","Palmacorixa gillettei",1
"CBay13_1633","Parachironomus tenuicaudatus complex",1
"CBay13_1633","Pisidium nitidum f. pauperculum",12
"CBay13_1633","Polypedilum halterale group",20
"CBay13_1633","Probezzia",2
"CBay13_1633","Procladius",26
"CBay13_1633","Pyganodon grandis",1
"CBay13_1633","Sialis",2
"CBay13_1633","Spirosperma ferox",6
"CBay13_1633","Stictochironomus",1
"CBay13_1633","Tanytarsus",11
"CBay13_1633","Tubificinae With setal hair chaeta",3
"CBay13_1633","Unionicola",5
"CBay13_1633","Valvata tricarinata",1
"CBay13_1634","Ablabesmyia annulata",1
"CBay13_1634","Amnicola limosa",13
